battleneturl,race,s,sBase,sMineral,hotkey00,hotkey01,hotkey02,hotkey03,hotkey04,hotkey05,hotkey06,hotkey07,hotkey08,hotkey09,hotkey10,hotkey11,hotkey12,hotkey13,hotkey14,hotkey15,hotkey16,hotkey17,hotkey18,hotkey19,hotkey20,hotkey21,hotkey22,hotkey23,hotkey24,hotkey25,hotkey26,hotkey27,hotkey28,hotkey29,hotkey30,hotkey31,hotkey32,hotkey33,hotkey34,hotkey35,hotkey36,hotkey37,hotkey38,hotkey39,hotkey40,hotkey41,hotkey42,hotkey43,hotkey44,hotkey45,hotkey46,hotkey47,hotkey48,hotkey49,hotkey50,hotkey51,hotkey52,hotkey53,hotkey54,hotkey55,hotkey56,hotkey57,hotkey58,hotkey59,hotkey60,hotkey61,hotkey62,hotkey63,hotkey64,hotkey65,hotkey66,hotkey67,hotkey68,hotkey69,hotkey70,hotkey71,hotkey72,hotkey73,hotkey74,hotkey75,hotkey76,hotkey77,hotkey78,hotkey79,hotkey80,hotkey81,hotkey82,hotkey83,hotkey84,hotkey85,hotkey86,hotkey87,hotkey88,hotkey89,hotkey90,hotkey91,hotkey92,hotkey93,hotkey94,hotkey95,hotkey96,hotkey97,hotkey98,hotkey99,apm
/MaNa/,Protoss,142,19,0,0,0,0,0,0,0,0,0,0,0,1,0,367,0,0,0,0,0,0,0,5,0,296,0,0,0,0,0,0,0,5,0,335,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.756635848493886
/viOLet/,Zerg,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,322,0,0,0,0,0,0,0,1,0,536,0,0,0,0,0,0,0,2,0,252,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.030388797854908
/viOLet/,Zerg,215,9,0,0,0,0,0,0,0,0,0,0,0,6,3,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,0,0,0,0,0,0,1,0,415,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.074493444576877
/viOLet/,Zerg,363,8,0,0,0,0,0,0,0,0,0,0,0,23,4,88,0,0,0,0,0,0,0,2,0,149,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,352,0,0,0,0,0,0,0,2,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.232558139534884
/MaNa/,Protoss,293,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,3,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.988059701492537
/MaNa/,Protoss,164,50,0,0,0,0,0,0,0,0,0,0,0,1,0,473,0,0,0,0,0,0,0,5,0,253,0,0,0,0,0,0,0,4,0,375,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.827154979901742
/viOLet/,Zerg,361,12,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,2,0,228,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.210902591599642
/viOLet/,Zerg,305,16,2,0,0,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,3,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.618579723090665
/MaNa/,Protoss,494,15,0,1,0,0,0,0,0,0,0,0,0,4,19,197,0,0,0,0,0,0,0,10,1,313,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,1,1,681,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,16.041108132260945
/MaNa/,Protoss,392,17,0,1,0,9,0,0,0,0,0,0,0,4,1,101,0,0,0,0,0,0,0,12,0,285,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,2,596,0,0,0,0,0,0,0,2,1,17,0,0,0,0,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,13.64895042429656
/MaNa/,Protoss,65,15,0,1,0,0,0,0,0,0,0,0,0,9,0,46,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,1.9853927559994038
/MaNa/,Protoss,75,26,0,0,0,0,0,0,0,0,0,0,0,10,0,39,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,2.1767691848312927
/MaNa/,Protoss,82,21,0,1,0,0,0,0,0,0,0,0,0,10,0,46,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,2.096774193548387
/MaNa/,Protoss,186,3,0,0,0,0,0,0,0,0,0,0,0,1,0,430,0,0,0,0,0,0,0,5,0,229,0,0,0,0,0,0,0,5,0,363,0,0,0,0,0,0,0,5,0,45,0,0,0,0,0,0,0,1,0,92,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.228673514962036
/MaNa/,Protoss,208,20,1,0,0,0,0,0,0,0,0,0,0,1,0,427,0,0,0,0,0,0,0,6,0,180,0,0,0,0,0,0,0,4,0,352,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.452022086255782
/Sen/,Zerg,328,4,0,2,0,0,0,0,0,0,0,0,0,2,0,217,0,0,0,0,0,0,0,2,2,27,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.435041716328963
/Sen/,Zerg,356,12,1,1,0,0,0,0,0,0,0,0,0,2,0,263,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,4,5,36,0,0,0,0,0,0,0,4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.976744186046512
/Sen/,Zerg,450,25,1,1,0,1,0,0,0,0,0,0,0,4,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,1,3,123,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.13499032594136
/Sen/,Zerg,390,30,0,1,0,2,0,0,0,0,0,0,0,5,6,33,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,2,0,61,0,0,0,0,0,0,0,1,2,100,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.748100700134068
/Hydra/,Zerg,638,18,28,0,0,0,0,0,0,0,0,0,0,2,0,354,0,0,0,0,0,0,0,6,3,333,0,0,0,0,0,0,0,1,1,522,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11733174508636
/Hydra/,Zerg,599,9,39,0,0,0,0,0,0,0,0,0,0,2,0,320,0,0,0,0,0,0,0,4,4,362,0,0,0,0,0,0,0,1,1,546,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.245080500894456
/Polt/,Terran,103,0,0,1,0,55,0,0,0,0,0,0,0,4,0,102,0,0,0,0,0,0,0,8,1,18,0,0,0,0,0,0,0,1,0,228,0,0,0,0,0,0,0,2,0,237,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,7.915425848719476
/viOLet/,Zerg,217,3,0,0,0,0,0,0,0,0,0,0,0,3,1,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,240,0,0,0,0,0,0,0,1,0,489,0,0,0,0,0,0,0,2,0,298,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.631923764145323
/viOLet/,Zerg,210,5,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,307,0,0,0,0,0,0,0,1,0,480,0,0,0,0,0,0,0,2,0,189,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.931029346044987
/Polt/,Terran,87,0,0,1,2,33,0,0,0,0,0,0,0,8,1,125,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1,0,290,0,0,0,0,0,0,0,2,0,248,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,8.191156766413577
/Polt/,Terran,105,0,1,1,2,25,0,0,0,0,0,0,0,7,1,123,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,1,0,273,0,0,0,0,0,0,0,2,0,225,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,7.976775346136668
/viOLet/,Zerg,226,8,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,272,0,0,0,0,0,0,0,1,0,434,0,0,0,0,0,0,0,2,0,182,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.399047051816558
/Polt/,Terran,523,6,46,0,0,0,0,0,0,0,0,0,0,2,0,315,0,0,0,0,0,0,0,2,2,286,0,0,0,0,0,0,0,1,1,442,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.977618621307073
/Polt/,Terran,539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,322,0,0,0,0,0,0,0,2,2,305,0,0,0,0,0,0,0,1,1,433,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.754391187853528
/Hydra/,Zerg,233,11,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,248,0,0,0,0,0,0,0,1,0,416,0,0,0,0,0,0,0,2,0,210,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.428954423592494
/viOLet/,Zerg,220,4,0,0,0,0,0,0,0,0,0,0,0,18,0,151,0,0,0,0,0,0,0,1,0,197,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,2,169,0,0,0,0,0,0,0,1,0,361,0,0,0,0,0,0,0,1,0,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957072589059473
/Hydra/,Zerg,232,7,0,0,0,0,0,0,0,0,0,0,0,12,3,122,0,0,0,0,0,0,0,1,0,229,0,0,0,0,0,0,0,1,0,67,0,0,0,0,0,0,0,0,2,174,0,0,0,0,0,0,0,1,0,373,0,0,0,0,0,0,0,1,0,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.378684132182197
/Hydra/,Zerg,564,46,2,0,0,0,0,0,0,0,0,0,0,2,0,319,0,0,0,0,0,0,0,6,1,358,0,0,0,0,0,0,0,1,1,534,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.632425189816882
/Lilbow/,Protoss,288,7,0,0,0,0,0,0,0,0,0,0,0,10,0,51,0,0,0,0,0,0,0,3,0,84,0,0,0,0,0,0,0,3,0,55,0,0,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0,1,0,242,0,0,0,0,0,0,0,3,0,102,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21917808219178
/Lilbow/,Protoss,352,6,0,0,0,0,0,0,0,0,0,0,0,15,0,47,0,0,0,0,0,0,0,4,0,123,0,0,0,0,0,0,0,2,0,68,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,1,0,275,0,0,0,0,0,0,0,3,0,128,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.773472429210134
/Lilbow/,Protoss,333,5,0,0,0,0,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,0,0,4,0,102,0,0,0,0,0,0,0,3,0,85,0,0,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,1,0,279,0,0,0,0,0,0,0,2,0,114,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44030961595713
/ForGG/,Terran,264,0,0,2,0,12,0,0,0,0,0,0,0,5,0,196,0,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,1,0,255,0,0,0,0,0,0,0,2,0,278,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,10.010446202059393
/iaguz/,Terran,276,0,6,0,0,0,0,0,0,0,0,0,0,1,1,477,0,0,0,0,0,0,0,8,0,62,0,0,0,0,0,0,0,2,3,269,0,0,0,0,0,0,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49419470080381
/iaguz/,Terran,284,0,4,2,0,8,0,0,0,0,0,0,0,7,0,141,0,0,0,0,0,0,0,12,0,43,0,0,0,0,0,0,0,1,0,340,0,0,0,0,0,0,0,2,0,228,0,0,0,0,0,0,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,10.423843043282911
/ForGG/,Terran,354,0,3,0,0,0,0,0,0,0,0,0,0,1,0,499,0,0,0,0,0,0,0,9,0,77,0,0,0,0,0,0,0,1,2,252,0,0,0,0,0,0,0,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27570789865872
/Lilbow/,Protoss,245,3,0,1,0,0,0,0,0,0,0,0,0,11,0,504,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,168,0,0,0,0,0,0,0,2,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,12.783075089392135
/ForGG/,Terran,304,0,1,2,0,9,0,0,0,0,0,0,0,3,0,158,0,0,0,0,0,0,0,10,0,73,0,0,0,0,0,0,0,1,0,340,0,0,0,0,0,0,0,2,0,275,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,11.212030970815961
/Lilbow/,Protoss,195,2,0,1,0,0,0,0,0,0,0,0,0,6,0,534,0,0,0,0,0,0,0,2,0,35,0,0,0,0,0,0,0,2,0,149,0,0,0,0,0,0,0,2,0,490,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,13.049307314166542
/Lilbow/,Protoss,189,3,0,1,0,0,0,0,0,0,0,0,0,7,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,191,0,0,0,0,0,0,0,2,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,11.029346044987337
/iaguz/,Terran,350,6,1,0,0,0,0,0,0,0,0,0,0,8,0,29,0,0,0,0,0,0,0,2,0,97,0,0,0,0,0,0,0,2,0,41,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,1,0,262,0,0,0,0,0,0,0,2,0,131,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.148302561048244
/ForGG/,Terran,335,4,0,0,0,0,0,0,0,0,0,0,0,15,0,40,0,0,0,0,0,0,0,5,0,71,0,0,0,0,0,0,0,4,0,59,0,0,0,0,0,0,0,2,0,63,0,0,0,0,0,0,0,1,0,271,0,0,0,0,0,0,0,2,0,155,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.214925373134328
/ForGG/,Terran,322,3,0,0,0,0,0,0,0,0,0,0,0,11,0,56,0,0,0,0,0,0,0,12,0,89,0,0,0,0,0,0,0,2,0,65,0,0,0,0,0,0,0,2,0,51,0,0,0,0,0,0,0,1,0,252,0,0,0,0,0,0,0,2,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.995087092451987
/Lilbow/,Protoss,207,6,0,0,0,0,0,0,0,0,0,0,0,6,1,95,0,0,0,0,0,0,0,1,0,205,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,1,0,386,0,0,0,0,0,0,0,2,0,176,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.194163192376415
/Hydra/,Zerg,221,8,0,1,0,5,0,0,0,0,0,0,0,7,0,430,0,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,4,0,134,0,0,0,0,0,0,0,2,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,11.35328271549799
/Hydra/,Zerg,193,7,0,0,0,0,0,0,0,0,0,0,0,8,0,66,0,0,0,0,0,0,0,1,0,226,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,3,186,0,0,0,0,0,0,0,1,0,321,0,0,0,0,0,0,0,1,0,144,0,0,0,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.263957123715944
/Lilbow/,Protoss,175,4,1,0,0,0,0,0,0,0,0,0,0,7,0,445,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,112,0,0,0,0,0,0,0,2,0,410,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,10.622394282310898
/Lilbow/,Protoss,209,9,0,0,0,0,0,0,0,0,0,0,0,4,0,384,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,4,0,191,0,0,0,0,0,0,0,2,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,10.551909307875896
/Hydra/,Zerg,173,10,0,0,0,0,0,0,0,0,0,0,0,4,11,76,0,0,0,0,0,0,0,2,0,227,0,0,0,0,0,0,0,2,0,103,0,0,0,0,0,0,0,0,3,111,0,0,0,0,0,0,0,1,0,376,0,0,0,0,0,0,0,1,0,126,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.201429209468513
/Hydra/,Zerg,205,12,0,0,0,0,0,0,0,0,0,0,0,10,0,100,0,0,0,0,0,0,0,1,0,152,0,0,0,0,0,0,0,1,0,103,0,0,0,0,0,0,0,0,3,172,0,0,0,0,0,0,0,1,0,356,0,0,0,0,0,0,0,1,0,153,0,0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.778373547810544
/Lilbow/,Protoss,225,6,0,0,0,0,0,0,0,0,0,0,0,3,0,351,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,3,0,128,0,0,0,0,0,0,0,2,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,10.052262206958341
/Lilbow/,Protoss,210,5,0,1,0,6,0,0,0,0,0,0,0,4,0,439,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,6,0,163,0,0,0,0,0,0,0,2,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,11.717352415026834
/Hydra/,Zerg,213,5,0,0,0,0,0,0,0,0,0,0,0,3,2,118,0,0,0,0,0,0,0,3,0,180,0,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,3,173,0,0,0,0,0,0,0,1,0,381,0,0,0,0,0,0,0,1,0,180,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.265391512253437
/ForGG/,Terran,101,0,0,1,0,35,0,0,0,0,0,0,0,12,0,110,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,1,0,181,0,0,0,0,0,0,0,2,0,177,0,0,0,0,0,0,0,2,0,70,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,6.787896854970935
/Polt/,Terran,324,0,0,1,0,0,0,0,0,0,0,0,0,10,0,228,0,0,0,0,0,0,0,11,0,53,0,0,0,0,0,0,0,1,0,307,0,0,0,0,0,0,0,3,0,240,0,0,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.208103679427975
